Name,city_ibge_code,estimated_population_2019
São Bernardo do Campo-SP,3548708.0,838936.0
Boituva-SP,3507001.0,60997.0
Águas de Lindóia-SP,3500501.0,18705.0
Ponta de Pedras-PA,1505700.0,31082.0
Campo Alegre de Goiás-GO,5204805.0,7589.0
Brodowski-SP,3507803.0,24939.0
Anajás-PA,1500701.0,29277.0
Dom Eliseu-PA,1502939.0,59719.0
Curuçá-PA,1502905.0,40066.0
Santa Adélia-SP,3545605.0,15480.0
Santa Bárbara do Pará-PA,1506351.0,21079.0
Arealva-SP,3503406.0,8560.0
Bauru-SP,3506003.0,376818.0
Cezarina-GO,5205455.0,8606.0
Belém-PA,1501402.0,1492745.0
Barra Bonita-SP,3505302.0,36126.0
Aparecida de Goiânia-GO,5201405.0,578179.0
Sandovalina-SP,3545506.0,4302.0
São Gabriel da Cachoeira-AM,1303809.0,45564.0
Abaetetuba-PA,1500107.0,157698.0
Santa Albertina-SP,3545704.0,6008.0
Caapiranga-AM,1300839.0,13081.0
Salvaterra-PA,1506302.0,23752.0
Floresta do Araguaia-PA,1503044.0,20304.0
Salinópolis-PA,1506203.0,40675.0
Brejo Alegre-SP,3507753.0,2865.0
Silves-AM,1304005.0,9171.0
Areias-SP,3503505.0,3886.0
Guajará-AM,1301654.0,16678.0
Faro-PA,1503002.0,7194.0
Óbidos-PA,1505106.0,52137.0
Caçu-GO,5204300.0,16009.0
Santa Branca-SP,3546009.0,14788.0
Japurá-AM,1302108.0,2755.0
Aparecida do Rio Doce-GO,5201454.0,2474.0
Barcelos-AM,1300409.0,27502.0
Sarutaiá-SP,3551207.0,3638.0
Ceres-GO,5205406.0,22191.0
Eldorado do Carajás-PA,1502954.0,33808.0
Belterra-PA,1501451.0,17732.0
Bariri-SP,3505203.0,35264.0
Arco-Íris-SP,3503356.0,1791.0
Borba-AM,1300805.0,41161.0
São Vicente-SP,3551009.0,365798.0
Araçoiaba da Serra-SP,3502903.0,34146.0
Concórdia do Pará-PA,1502756.0,33318.0
Santa Maria das Barreiras-PA,1506583.0,21449.0
Capixaba-AC,1200179.0,11733.0
Adamantina-SP,3500105.0,35068.0
São João das Duas Pontes-SP,3549201.0,2568.0
Altamira-PA,1500602.0,114594.0
São Paulo de Olivença-AM,1303908.0,39299.0
Viseu-PA,1508308.0,61403.0
Adolfo-SP,3500204.0,3562.0
Cocalzinho de Goiás-GO,5205513.0,20240.0
Aguaí-SP,3500303.0,36305.0
Santa Maria do Pará-PA,1506609.0,24861.0
Conceição do Araguaia-PA,1502707.0,47864.0
Vitória do Xingu-PA,1508357.0,15134.0
Salto de Pirapora-SP,3545308.0,45422.0
Santa Luzia do Pará-PA,1506559.0,19848.0
Cidade Ocidental-GO,5205497.0,71376.0
São João da Boa Vista-SP,3549102.0,91211.0
Chapadão do Céu-GO,5205471.0,10167.0
Sorocaba-SP,3552205.0,679378.0
Água Azul do Norte-PA,1500347.0,27430.0
Curuá-PA,1502855.0,14393.0
Brotas-SP,3507902.0,24403.0
Anápolis-GO,5201108.0,386923.0
Santa Cruz do Arari-PA,1506401.0,10128.0
Santa Izabel do Pará-PA,1506500.0,70801.0
Curionópolis-PA,1502772.0,17929.0
Xinguara-PA,1508407.0,44751.0
Humaitá-AM,1301704.0,55080.0
Sebastianópolis do Sul-SP,3551306.0,3513.0
Águas da Prata-SP,3500402.0,8180.0
Cumaru do Norte-PA,1502764.0,13473.0
Curralinho-PA,1502806.0,34448.0
Anicuns-GO,5201306.0,21850.0
Sud Mennucci-SP,3552304.0,7718.0
São José dos Campos-SP,3549904.0,721944.0
Ipixuna do Pará-PA,1503457.0,64053.0
Álvares Machado-SP,3501301.0,24915.0
Aragoiânia-GO,5201801.0,10308.0
Santa Cruz das Palmeiras-SP,3546306.0,34361.0
Campos Belos-GO,5204904.0,19887.0
Botucatu-SP,3507506.0,146497.0
Rio Preto da Eva-AM,1303569.0,33347.0
Prainha-PA,1506005.0,29866.0
Carauari-AM,1301001.0,28294.0
Jutaí-AM,1302306.0,14317.0
Inhangapi-PA,1503408.0,11711.0
Águas de São Pedro-SP,3500600.0,3451.0
Barcarena-PA,1501303.0,124680.0
Campos Verdes-GO,5204953.0,2141.0
Artur Nogueira-SP,3503802.0,54408.0
Fonte Boa-AM,1301605.0,17609.0
Campo Limpo de Goiás-GO,5204854.0,7789.0
Bento de Abreu-SP,3506201.0,2980.0
Balbinos-SP,3504701.0,5735.0
Presidente Figueiredo-AM,1303536.0,36279.0
Itaituba-PA,1503606.0,101247.0
Araçu-GO,5201603.0,3522.0
São José do Rio Pardo-SP,3549706.0,54946.0
Borá-SP,3507209.0,837.0
Suzano-SP,3552502.0,297637.0
Primavera-PA,1506104.0,10825.0
Atalaia do Norte-AM,1300201.0,19921.0
São Miguel Arcanjo-SP,3550209.0,32931.0
Araguapaz-GO,5202155.0,7770.0
Santa Cruz do Rio Pardo-SP,3546405.0,47673.0
Santos-SP,3548500.0,433311.0
Irituia-PA,1503507.0,32550.0
Porto de Moz-PA,1505908.0,41135.0
Bananal-SP,3504909.0,10945.0
Portel-PA,1505809.0,62043.0
Cavalcante-GO,5205307.0,9709.0
Santa Cruz da Esperança-SP,3546256.0,2139.0
Quatipuru-PA,1506112.0,13608.0
Santa Clara d'Oeste-SP,3546108.0,2115.0
Benjamin Constant-AM,1300607.0,42984.0
Rio Maria-PA,1506161.0,18193.0
Catalão-GO,5205109.0,108823.0
Aporé-GO,5201504.0,4198.0
Canutama-AM,1300904.0,15629.0
Santo Antônio do Içá-AM,1303700.0,21602.0
Areiópolis-SP,3503604.0,11129.0
Goianésia do Pará-PA,1503093.0,40475.0
Sarapuí-SP,3551108.0,10285.0
Braúna-SP,3507704.0,5686.0
Rurópolis-PA,1506195.0,50510.0
Garrafão do Norte-PA,1503077.0,26066.0
Caturaí-GO,5205208.0,5070.0
Santa Bárbara d'Oeste-SP,3545803.0,193475.0
Bebedouro-SP,3506102.0,77496.0
Juruá-AM,1302207.0,14712.0
São Simão-SP,3550902.0,15322.0
Anamã-AM,1300086.0,13614.0
Igarapé-Miri-PA,1503309.0,62698.0
Carmo do Rio Verde-GO,5205000.0,10082.0
Aragarças-GO,5201702.0,20118.0
Ariranha-SP,3503703.0,9668.0
São José do Rio Preto-SP,3549805.0,460671.0
Santópolis do Aguapeí-SP,3548401.0,4777.0
Ananindeua-PA,1500800.0,530598.0
Bragança Paulista-SP,3507605.0,168668.0
Santa Isabel do Rio Negro-AM,1303601.0,25156.0
Castelândia-GO,5205059.0,3435.0
Sumaré-SP,3552403.0,282441.0
Igarapé-Açu-PA,1503200.0,38807.0
Barbosa-SP,3505104.0,7402.0
Redenção-PA,1506138.0,84787.0
Gurupá-PA,1503101.0,33376.0
Santa Cruz da Conceição-SP,3546207.0,4503.0
Indaiatuba-SP,3520509.0,251627.0
Paraúna-GO,5216403.0,10988.0
Tabapuã-SP,3552601.0,12407.0
Santa Rosa de Lima-SC,4215604.0,2142.0
Teodoro Sampaio-SP,3554300.0,23148.0
Francisco Morato-SP,3516309.0,175844.0
Valentim Gentil-SP,3556107.0,13326.0
Santa Rosa do Sul-SC,4215653.0,8358.0
Santa Terezinha-SC,4215679.0,8787.0
Manduri-SP,3528601.0,9846.0
Santa Terezinha do Progresso-SC,4215687.0,2428.0
Santiago do Sul-SC,4215695.0,1260.0
Santo Amaro da Imperatriz-SC,4215703.0,23245.0
Marabá Paulista-SP,3528700.0,5853.0
Saudades-SC,4217303.0,9745.0
Maracaí-SP,3528809.0,14002.0
Franca-SP,3516200.0,353187.0
Schroeder-SC,4217402.0,21365.0
Mairiporã-SP,3528502.0,100179.0
Marapoama-SP,3528858.0,3031.0
Santa Helena-SC,4215554.0,2223.0
Sangão-SC,4215455.0,12678.0
Rio do Sul-SC,4214805.0,71061.0
Macaubal-SP,3528106.0,8120.0
Rio dos Cedros-SC,4214706.0,11676.0
Gabriel Monteiro-SP,3516507.0,2776.0
Riqueza-SC,4215075.0,4598.0
Macedônia-SP,3528205.0,3698.0
Rodeio-SC,4215109.0,11551.0
Romelândia-SC,4215208.0,4786.0
Salete-SC,4215307.0,7642.0
Magda-SP,3528304.0,3119.0
Saltinho-SC,4215356.0,3781.0
Salto Veloso-SC,4215406.0,4718.0
Rio Branco-AC,1200401.0,407319.0
Mairinque-SP,3528403.0,47150.0
Franco da Rocha-SP,3516408.0,154489.0
Santa Cecília-SC,4215505.0,16830.0
Rio do Oeste-SC,4214607.0,7489.0
Seara-SC,4217501.0,17541.0
Siderópolis-SC,4217600.0,14007.0
Matão-SP,3529302.0,83170.0
São Joaquim-SC,4216503.0,26952.0
São José-SC,4216602.0,246586.0
São José do Cedro-SC,4216701.0,13829.0
São José do Cerrito-SC,4216800.0,8295.0
Valinhos-SP,3556206.0,129193.0
Mauá-SP,3529401.0,472912.0
Ferraz de Vasconcelos-SP,3515707.0,194276.0
São João Batista-SC,4216305.0,37424.0
São João do Itaperiú-SC,4216354.0,3733.0
São João do Oeste-SC,4216255.0,6381.0
São João do Sul-SC,4216404.0,7297.0
Mendonça-SP,3529500.0,5490.0
Fernão-SP,3515657.0,1716.0
São Lourenço do Oeste-SC,4216909.0,24076.0
São Francisco do Sul-SC,4216206.0,52721.0
Serra Alta-SC,4217550.0,3263.0
Flora Rica-SP,3515806.0,1464.0
São Domingos-SC,4216107.0,9445.0
Flórida Paulista-SP,3516002.0,14640.0
Marinópolis-SP,3529104.0,2112.0
Sombrio-SC,4217709.0,30374.0
Mariápolis-SP,3528908.0,4084.0
Florínia-SP,3516101.0,2676.0
Sul Brasil-SC,4217758.0,2461.0
São Bento do Sul-SC,4215802.0,84507.0
São Bernardino-SC,4215752.0,2336.0
Martinópolis-SP,3529203.0,26461.0
Floreal-SP,3515905.0,2917.0
São Bonifácio-SC,4215901.0,2838.0
Tejupá-SP,3554201.0,4532.0
São Carlos-SC,4216008.0,11281.0
São Cristovão do Sul-SC,4216057.0,5549.0
Marília-SP,3529005.0,238882.0
Laranjal do Jari-AP,1600279.0,50410.0
Meridiano-SP,3529609.0,3836.0
Rio do Campo-SC,4214508.0,5940.0
Garça-SP,3516705.0,44390.0
Passos Maia-SC,4212270.0,4147.0
Paulo Lopes-SC,4212304.0,7494.0
Guaiçara-SP,3517208.0,12168.0
Lindóia-SP,3527009.0,7980.0
Pedras Grandes-SC,4212403.0,3976.0
Tietê-SP,3554508.0,42076.0
Penha-SC,4212502.0,32531.0
Ferreira Gomes-AP,1600238.0,7780.0
Peritiba-SC,4212601.0,2787.0
Lins-SP,3527108.0,78013.0
Guaimbê-SP,3517307.0,5765.0
Pescaria Brava-SC,4212650.0,10091.0
Petrolândia-SC,4212700.0,5937.0
Pinhalzinho-SC,4212908.0,20313.0
Urupês-SP,3556008.0,13809.0
Lorena-SP,3527207.0,88706.0
Limeira-SP,3526902.0,306114.0
Paraíso-SC,4212239.0,3437.0
Ouro-SC,4211801.0,7295.0
Ouro Verde-SC,4211850.0,2217.0
Lavínia-SP,3526506.0,11980.0
Paial-SC,4211876.0,1505.0
Painel-SC,4211892.0,2359.0
Palhoça-SC,4211900.0,171797.0
Guapiaçu-SP,3517505.0,21454.0
Rodrigues Alves-AC,1200427.0,18930.0
Leme-SP,3526704.0,103391.0
Palma Sola-SC,4212007.0,7423.0
Palmeira-SC,4212056.0,2627.0
Lençóis Paulista-SP,3526803.0,68432.0
Palmitos-SC,4212106.0,16169.0
Guapiara-SP,3517604.0,17157.0
Papanduva-SC,4212205.0,19320.0
Passo de Torres-SC,4212254.0,8823.0
Rio das Antas-SC,4214409.0,6205.0
Glicério-SP,3517109.0,4815.0
Piratuba-SC,4213104.0,3854.0
Lupércio-SP,3527801.0,4584.0
Presidente Nereu-SC,4214102.0,2287.0
Princesa-SC,4214151.0,2924.0
Urânia-SP,3555802.0,9114.0
Quilombo-SC,4214201.0,9887.0
Lutécia-SP,3527900.0,2649.0
Gastão Vidigal-SP,3516804.0,4808.0
Rancho Queimado-SC,4214300.0,2878.0
Terra Roxa-SP,3554409.0,9370.0
Rio Fortuna-SC,4214904.0,4611.0
Luís Antônio-SP,3527603.0,14947.0
Rio Negrinho-SC,4215000.0,42302.0
Itaubal-AP,1600253.0,5503.0
Rio Rufino-SC,4215059.0,2483.0
Macatuba-SP,3528007.0,17163.0
Presidente Getúlio-SC,4214003.0,17471.0
Pinheiro Preto-SC,4213005.0,3555.0
Gavião Peixoto-SP,3516853.0,4789.0
Presidente Castello Branco-SC,4213906.0,1568.0
Planalto Alegre-SC,4213153.0,2870.0
Pomerode-SC,4213203.0,33447.0
Lourdes-SP,3527256.0,2289.0
Getulina-SP,3517000.0,11409.0
Louveira-SP,3527306.0,48885.0
Ponte Alta-SC,4213302.0,4682.0
Ponte Alta do Norte-SC,4213351.0,3414.0
Ponte Serrada-SC,4213401.0,11593.0
Porto Belo-SC,4213500.0,21388.0
Lucianópolis-SP,3527504.0,2394.0
General Salgado-SP,3516903.0,10869.0
Porto União-SC,4213609.0,35398.0
Lucélia-SP,3527405.0,21747.0
Pouso Redondo-SC,4213708.0,17453.0
Praia Grande-SC,4213807.0,7319.0
Luiziânia-SP,3527702.0,5790.0
Guaraci-SP,3517901.0,11188.0
São Ludgero-SC,4217006.0,13410.0
Mesópolis-SP,3529658.0,1908.0
Engenheiro Coelho-SP,3515152.0,20773.0
Porto Acre-AC,1200807.0,18504.0
Valparaíso de Goiás-GO,5221858.0,168468.0
Urutaí-GO,5221809.0,3072.0
Nipoã-SP,3532702.0,5213.0
Uruaçu-GO,5221601.0,40532.0
Tarumã-SP,3553955.0,15000.0
Emilianópolis-SP,3515129.0,3214.0
Nova Aliança-SP,3532801.0,6973.0
Uruana-GO,5221700.0,13843.0
Uirapuru-GO,5221577.0,2854.0
Nova Campina-SP,3532827.0,9755.0
Turvânia-GO,5221502.0,4598.0
Oiapoque-AP,1600501.0,27270.0
Vargem-SP,3556354.0,10537.0
Nhandeara-SP,3532603.0,11478.0
Embu-Guaçu-SP,3515103.0,69385.0
Águas de Chapecó-SC,4200507.0,6486.0
Neves Paulista-SP,3532504.0,8930.0
Xaxim-SC,4219705.0,28706.0
Motuca-SP,3532058.0,4758.0
Murutinga do Sul-SP,3532108.0,4486.0
Vicentinópolis-GO,5222054.0,8743.0
Zortéa-SC,4219853.0,3363.0
Nantes-SP,3532157.0,3141.0
Espírito Santo do Pinhal-SP,3515186.0,44330.0
Vianópolis-GO,5222005.0,13863.0
Água Doce-SC,4200408.0,7145.0
Narandiba-SP,3532207.0,4857.0
Águas Frias-SC,4200556.0,2366.0
Natividade da Serra-SP,3532306.0,6661.0
Nazaré Paulista-SP,3532405.0,18524.0
Águas Mornas-SC,4200606.0,6469.0
Varjão-GO,5221908.0,3827.0
Vila Boa-GO,5222203.0,6171.0
Nova Canaã Paulista-SP,3532843.0,1881.0
Turvelândia-GO,5221551.0,5281.0
São Patrício-GO,5220280.0,2036.0
Novais-SP,3533254.0,5830.0
São Miguel do Passa Quatro-GO,5220264.0,4057.0
Elias Fausto-SP,3514908.0,17772.0
Novo Horizonte-SP,3533502.0,41052.0
São Miguel do Araguaia-GO,5220207.0,21993.0
Pedra Branca do Amapari-AP,1600154.0,16502.0
São Luís de Montes Belos-GO,5220108.0,33817.0
Nuporanga-SP,3533601.0,7432.0
Plácido de Castro-AC,1200385.0,19761.0
Eldorado-SP,3514809.0,15494.0
São Luiz do Norte-GO,5220157.0,5167.0
Ocauçu-SP,3533700.0,4289.0
São João da Paraúna-GO,5220058.0,1381.0
Olímpia-SP,3533908.0,54772.0
Tarabai-SP,3553906.0,7468.0
Nova Castilho-SP,3532868.0,1267.0
São Simão-GO,5220405.0,20645.0
Elisiário-SP,3514924.0,3651.0
Três Ranchos-GO,5221304.0,2833.0
Nova Europa-SP,3532900.0,11186.0
Trombas-GO,5221452.0,3500.0
Embu das Artes-SP,3515004.0,273726.0
Nova Granada-SP,3533007.0,21500.0
Trindade-GO,5221403.0,127599.0
Terezópolis de Goiás-GO,5221197.0,8043.0
Nova Guataporanga-SP,3533106.0,2316.0
Embaúba-SP,3514957.0,2452.0
Teresina de Goiás-GO,5221080.0,3458.0
Taquaral de Goiás-GO,5221007.0,3529.0
Nova Independência-SP,3533205.0,3969.0
Sítio d'Abadia-GO,5220702.0,2989.0
Nova Luzitânia-SP,3533304.0,4101.0
Nova Odessa-SP,3533403.0,60174.0
São Martinho-SC,4217105.0,3180.0
Morungaba-SP,3532009.0,13622.0
Morro Agudo-SP,3531902.0,32968.0
Timbó Grande-SC,4218251.0,7877.0
Mirandópolis-SP,3530102.0,29564.0
Treviso-SC,4218350.0,3929.0
Treze Tílias-SC,4218509.0,7840.0
Treze de Maio-SC,4218400.0,7081.0
Mirante do Paranapanema-SP,3530201.0,18259.0
Euclides da Cunha Paulista-SP,3515350.0,9371.0
Mirassol-SP,3530300.0,59824.0
Trombudo Central-SC,4218608.0,7360.0
Três Barras-SC,4218301.0,19275.0
Tubarão-SC,4218707.0,105686.0
Mirassolândia-SP,3530409.0,4871.0
Estrela do Norte-SP,3515301.0,2766.0
Tunápolis-SC,4218756.0,4543.0
Mococa-SP,3530508.0,68885.0
Fartura-SP,3515400.0,16036.0
Turvo-SC,4218806.0,12899.0
Porto Walter-AC,1200393.0,11982.0
Miracatu-SP,3529906.0,19779.0
São Miguel da Boa Vista-SC,4217154.0,1820.0
Fernandópolis-SP,3515509.0,69116.0
São Miguel do Oeste-SC,4217204.0,40482.0
São Pedro de Alcântara-SC,4217253.0,5823.0
Miguelópolis-SP,3529708.0,22226.0
Taió-SC,4217808.0,18395.0
Tangará-SC,4217907.0,8676.0
Mineiros do Tietê-SP,3529807.0,12908.0
Fernando Prestes-SP,3515608.0,5783.0
Tigrinhos-SC,4217956.0,1633.0
Mira Estrela-SP,3530003.0,3086.0
Tijucas-SC,4218004.0,38407.0
Taubaté-SP,3554102.0,314924.0
Timbé do Sul-SC,4218103.0,5348.0
Macapá-AP,1600303.0,503327.0
Timbó-SC,4218202.0,44238.0
Xavantina-SC,4219606.0,3933.0
União do Oeste-SC,4218855.0,2464.0
Urubici-SC,4218905.0,11235.0
Vidal Ramos-SC,4219200.0,6338.0
Mazagão-AP,1600402.0,21632.0
Monte Aprazível-SP,3531407.0,25087.0
Água Fria de Goiás-GO,5200175.0,5735.0
Videira-SC,4219309.0,53065.0
Monte Azul Paulista-SP,3531506.0,19008.0
Monte Castelo-SP,3531605.0,4166.0
Vila Propício-GO,5222302.0,5821.0
Vitor Meireles-SC,4219358.0,4979.0
Monte Mor-SP,3531803.0,59772.0
Monteiro Lobato-SP,3531704.0,4653.0
Espírito Santo do Turvo-SP,3515194.0,4829.0
Witmarsum-SC,4219408.0,3965.0
Monções-SP,3531001.0,2259.0
Xanxerê-SC,4219507.0,50982.0
Estiva Gerbi-SP,3557303.0,11304.0
Mogi Guaçu-SP,3530706.0,151888.0
Tatuí-SP,3554003.0,121766.0
Água Limpa-GO,5200209.0,1850.0
Urupema-SC,4218954.0,2465.0
Mogi Mirim-SP,3530805.0,93189.0
Estrela d'Oeste-SP,3515202.0,8419.0
Mogi das Cruzes-SP,3530607.0,445842.0
Urussanga-SC,4219002.0,21268.0
Vargem-SC,4219150.0,2477.0
Mombuca-SP,3530904.0,3493.0
Valparaíso-SP,3556305.0,26480.0
Mongaguá-SP,3531100.0,56702.0
Vargem Bonita-SC,4219176.0,4492.0
Monte Alegre do Sul-SP,3531209.0,8038.0
Águas Lindas de Goiás-GO,5200258.0,212440.0
Monte Alto-SP,3531308.0,50498.0
Vargeão-SC,4219101.0,3573.0
Vargem Grande Paulista-SP,3556453.0,52597.0
Lavrinhas-SP,3526605.0,7260.0
Orleans-SC,4211702.0,22912.0
Catanduvas-SC,4204004.0,10861.0
Ibiúna-SP,3519709.0,78878.0
Senador Guiomard-AC,1200450.0,23024.0
Caxambu do Sul-SC,4204103.0,3642.0
Itapevi-SP,3522505.0,237700.0
Ubatuba-SP,3555406.0,90799.0
Caçador-SC,4203006.0,78595.0
Celso Ramos-SC,4204152.0,2728.0
Cerro Negro-SC,4204178.0,3124.0
Itapira-SP,3522604.0,74773.0
Chapadão do Lageado-SC,4204194.0,2988.0
Chapecó-SC,4204202.0,220367.0
Itapirapuã Paulista-SP,3522653.0,4241.0
Ibitinga-SP,3519600.0,60033.0
Itapeva-SP,3522406.0,94354.0
Itaporanga-SP,3522802.0,15149.0
Capão Alto-SC,4203253.0,2525.0
Capinzal-SC,4203907.0,22848.0
Caibi-SC,4203105.0,6148.0
Calmon-SC,4203154.0,3346.0
Tupi Paulista-SP,3555109.0,15495.0
Camboriú-SC,4203204.0,82989.0
Itanhaém-SP,3522109.0,101816.0
Campo Alegre-SC,4203303.0,11978.0
Campo Belo do Sul-SC,4203402.0,7016.0
Campo Erê-SC,4203501.0,8526.0
Itapecerica da Serra-SP,3522208.0,175693.0
Iepê-SP,3519907.0,8159.0
Campos Novos-SC,4203600.0,36244.0
Canelinha-SC,4203709.0,12240.0
Icém-SP,3519808.0,8243.0
Canoinhas-SC,4203808.0,54401.0
Itapetininga-SP,3522307.0,163901.0
Capivari de Baixo-SC,4203956.0,24871.0
Igarapava-SP,3520103.0,30432.0
Cocal do Sul-SC,4204251.0,16684.0
Itapura-SP,3523008.0,4906.0
Ibaté-SP,3519303.0,35104.0
Itariri-SP,3523305.0,17436.0
Doutor Pedrinho-SC,4205159.0,4064.0
Entre Rios-SC,4205175.0,3203.0
Iaras-SP,3519253.0,9240.0
Ermo-SC,4205191.0,2063.0
Itatiba-SP,3523404.0,120858.0
Erval Velho-SC,4205209.0,4412.0
Faxinal dos Guedes-SC,4205308.0,10667.0
Flor do Sertão-SC,4205357.0,1582.0
Três Fronteiras-SP,3554904.0,5807.0
Florianópolis-SC,4205407.0,500973.0
Itatinga-SP,3523503.0,20697.0
Iacri-SP,3519204.0,6321.0
Formosa do Sul-SC,4205431.0,2510.0
Dona Emma-SC,4205100.0,4146.0
Concórdia-SC,4204301.0,74641.0
Dionísio Cerqueira-SC,4205001.0,15498.0
Itararé-SP,3523206.0,50503.0
Cordilheira Alta-SC,4204350.0,4453.0
Tuiuti-SP,3554953.0,6894.0
Coronel Freitas-SC,4204400.0,9981.0
Ibirá-SP,3519402.0,12393.0
Coronel Martins-SC,4204459.0,2549.0
Correia Pinto-SC,4204558.0,12795.0
Itapuí-SP,3522901.0,13992.0
Corupá-SC,4204509.0,15909.0
Criciúma-SC,4204608.0,215186.0
Itaquaquecetuba-SP,3523107.0,370821.0
Ibirarema-SP,3519501.0,7753.0
Cunha Porã-SC,4204707.0,11086.0
Cunhataí-SC,4204756.0,1962.0
Curitibanos-SC,4204806.0,39745.0
Descanso-SC,4204905.0,8250.0
Forquilhinha-SC,4205456.0,26793.0
Itaju-SP,3522000.0,3835.0
Brunópolis-SC,4202875.0,2420.0
Indiaporã-SP,3520707.0,3897.0
Araranguá-SC,4201406.0,68228.0
Armazém-SC,4201505.0,8674.0
Inúbia Paulista-SP,3520806.0,3991.0
Ilhabela-SP,3520400.0,34970.0
Arroio Trinta-SC,4201604.0,3550.0
Arvoredo-SC,4201653.0,2240.0
Ipaussu-SP,3520905.0,14971.0
Ascurra-SC,4201703.0,7934.0
Atalanta-SC,4201802.0,3210.0
Aurora-SC,4201901.0,5679.0
Iperó-SP,3521002.0,37133.0
Balneário Arroio do Silva-SC,4201950.0,13071.0
Ilha Solteira-SP,3520442.0,26686.0
Turmalina-SP,3555307.0,1727.0
Araquari-SC,4201307.0,38129.0
Ipeúna-SP,3521101.0,7546.0
Tarauacá-AC,1200609.0,42567.0
Anchieta-SC,4200804.0,5638.0
Turiúba-SP,3555208.0,2016.0
Alto Bela Vista-SC,4200754.0,1937.0
Angelina-SC,4200903.0,4801.0
Anita Garibaldi-SC,4201000.0,7133.0
Alfredo Wagner-SC,4200705.0,10036.0
Agronômica-SC,4200309.0,5448.0
Agrolândia-SC,4200200.0,10864.0
Anitápolis-SC,4201109.0,3232.0
Abelardo Luz-SC,4200101.0,17904.0
Antônio Carlos-SC,4201208.0,8513.0
Indiana-SP,3520608.0,4885.0
Apiúna-SC,4201257.0,10743.0
Abdon Batista-SC,4200051.0,2563.0
Arabutã-SC,4201273.0,4267.0
Brusque-SC,4202909.0,134723.0
Balneário Barra do Sul-SC,4202057.0,10795.0
Balneário Gaivota-SC,4202073.0,10979.0
Igaraçu do Tietê-SP,3520004.0,24674.0
Bocaina do Sul-SC,4202438.0,3474.0
Bom Jardim da Serra-SC,4202503.0,4743.0
Bom Jesus-SC,4202537.0,3010.0
Irapuã-SP,3521507.0,7993.0
Bom Jesus do Oeste-SC,4202578.0,2142.0
Bom Retiro-SC,4202602.0,9966.0
Bombinhas-SC,4202453.0,19769.0
Itaberá-SP,3521705.0,17556.0
Botuverá-SC,4202701.0,5246.0
Igaratá-SP,3520202.0,9534.0
Ubarana-SP,3555356.0,6309.0
Braço do Norte-SC,4202800.0,33450.0
Itajobi-SP,3521903.0,15262.0
Braço do Trombudo-SC,4202859.0,3743.0
Irapuru-SP,3521606.0,8294.0
Balneário Camboriú-SC,4202008.0,142295.0
Xapuri-AC,1200708.0,19323.0
Biguaçu-SC,4202305.0,68481.0
Ipiguá-SP,3521150.0,5392.0
Balneário Piçarras-SC,4212809.0,23147.0
Ilha Comprida-SP,3520426.0,11166.0
Iporanga-SP,3521200.0,4218.0
Balneário Rincão-SC,4220000.0,12760.0
Tupã-SP,3555000.0,65524.0
Bandeirante-SC,4202081.0,2678.0
Barra Bonita-SC,4202099.0,1677.0
Ipuã-SP,3521309.0,16409.0
Barra Velha-SC,4202107.0,29168.0
Bela Vista do Toldo-SC,4202131.0,6337.0
Iguape-SP,3520301.0,30857.0
Iracemápolis-SP,3521408.0,24235.0
Belmonte-SC,4202156.0,2706.0
Benedito Novo-SC,4202206.0,11652.0
Blumenau-SC,4202404.0,357199.0
Otacílio Costa-SC,4211751.0,18744.0
Fraiburgo-SC,4205506.0,36443.0
Frei Rogério-SC,4205555.0,2023.0
Laurentino-SC,4209508.0,6970.0
Lauro Muller-SC,4209607.0,15244.0
Jeriquara-SP,3525409.0,3159.0
Lebon Régis-SC,4209706.0,12107.0
Leoberto Leal-SC,4209805.0,3041.0
Joanópolis-SP,3525508.0,13220.0
Lindóia do Sul-SC,4209854.0,4563.0
Guaraçaí-SP,3517802.0,8323.0
Lontras-SC,4209904.0,12130.0
Luiz Alves-SC,4210001.0,12859.0
José Bonifácio-SP,3525706.0,37015.0
Luzerna-SC,4210035.0,5685.0
Macieira-SC,4210050.0,1775.0
Mafra-SC,4210100.0,56292.0
Torre de Pedra-SP,3554656.0,2412.0
Guareí-SP,3518503.0,18520.0
Major Gercino-SC,4210209.0,3442.0
Lajeado Grande-SC,4209458.0,1427.0
Laguna-SC,4209409.0,45814.0
Jardinópolis-SC,4208955.0,1570.0
Torrinha-SP,3554706.0,10010.0
Santa Rosa do Purus-AC,1200435.0,6540.0
Calçoene-AP,1600204.0,11117.0
Guarujá-SP,3518701.0,320459.0
Joaçaba-SC,4209003.0,30118.0
Jardinópolis-SP,3525102.0,44380.0
Joinville-SC,4209102.0,590466.0
União Paulista-SP,3555703.0,1844.0
José Boiteux-SC,4209151.0,4997.0
Jupiá-SC,4209177.0,2101.0
Guariba-SP,3518602.0,40105.0
Jarinu-SP,3525201.0,30044.0
Lacerdópolis-SC,4209201.0,2246.0
Lages-SC,4209300.0,157544.0
Jaú-SP,3525300.0,150252.0
Jandira-SP,3525003.0,124937.0
João Ramalho-SP,3525607.0,4523.0
Major Vieira-SC,4210308.0,8103.0
Morro Grande-SC,4211256.0,2893.0
Juquiá-SP,3526100.0,18812.0
Morro da Fumaça-SC,4211207.0,17796.0
Guarantã-SP,3518107.0,6664.0
Navegantes-SC,4211306.0,81475.0
